id,name
1524,"BENJAMIN S. CARSON"
48774,"LES ROBERTS"
206506,"ERIK D. RAMANATHAN"
50797,"PERCY A. PIERRE"
2849,"WILLIAM C. RICHARDSON"
47562,"ADAM FALK"
212450,"RITA J. BERNDT"
213042,"HILARY BOK"
213427,"JOHN M. BREWER"
215482,"BRUCE A. CARTER"
226380,"KEITH ANDREW GERTSEN"
234707,"SHIRIN R. TAHIR KHELI"
218989,"RICHARD G. PRITZLAFF"
6634,"CARL CELIAN ICAHN"
3342,"JEFFREY PRESTON BEZOS"
2509,"ERIC E. SCHMIDT"
15101,"HENRY LEA HILLMAN"
15252,"JOHN J. FISHER"
7259,"ROBERT W. FISHER"
15369,"WILLIAM FISHER"
33187,"PETER RICHARD ORSZAG"
33219,"JOSHUA BREWSTER BOLTEN"
33312,"JENNIFER CANNISTRA"
14088,"JOHN CLAGGETT DANFORTH"
33315,"MITCHELL E. DANIELS"
33373,"PAUL KRUGMAN"
33484,"ROBERT SWAN MUELLER"
33274,"PAUL VOLCKER"
33594,"ALAN S. BLINDER"
33418,"DONALD H. RUMSFELD"
7478,"PIERRE SAMUEL DU PONT"
13821,"ROBERT LEROY EHRLICH"
34127,"BLAIR LEE"
13084,"CHRISTOPHER SAMUEL BOND"
1451,"THOMAS HOWARD KEAN"
34258,"BRENDAN THOMAS BYRNE"
5689,"JAMES GRUBBS MARTIN"
34308,"ROBERT ALPHONSO TAFT"
2550,"JOHN W. ROGERS"
35455,"ELAINE PAGELS"
35516,"CHRISTINA D. ROMER"
36766,"KATRINA VANDEN HEUVEL"
33169,"MICHAEL FROMAN"
34595,"MICHELLE OBAMA"
37318,"ALAN B. KRUEGER"
34771,"STEPHEN A. FEINBERG"
37933,"SONIA SOTOMAYOR"
38432,"WILLIAM A. HAZEL JR."
5153,"UWE E. REINHARDT"
17654,"BRUCE P. MEHLMAN"
39249,"DOUGLAS ELMENDORF"
39293,"ROBERT D. HORMATS"
28884,"JARED POLIS"
34627,"BEN BERNANKE"
39941,"JERRY GALLAGHER"
13704,"WILLIAM H. FRIST"
41058,"ELLEN PAO"
41172,"WYCLIFFE GROUSBECK"
41220,"PAUL MAEDER"
41225,"BIJAN SALEHIZADEH"
41234,"PAUL KOONTZ"
2504,"ARTHUR D. LEVINSON"
1585,"JOHN E. ZUCCOTTI"
3082,"SHIRLEY M. TILGHMAN"
23319,"PABLO CHAVEZ"
43408,"JAMES C. BLAIR"
43420,"BRIAN ASCHER"
1649,"JOHN D. BAKER"
38650,"SHERILYN MCCOY"
43701,"JEFFREY A. GOLDSTEIN"
43799,"DOUGLAS HOLTZ-EAKIN"
2061,"WILLIAM R. HAMBRECHT"
44057,"EDWARD E. MATTHEWS"
44198,"AARON PATZER"
44712,"JEREMY B. RUDD"
44715,"LLYANA KUZIEMKO"
44756,"JOHN KENNETH GALBRAITH"
45125,"CECILIA ROUSE"
45273,"JULIE BRILL"
45368,"PETER CLAPMAN"
45682,"SOPHIE SCHMIDT"
45690,"THEODORE ROOSEVELT"
45947,"BILL POWERS"
38502,"JOSHUA DUBOIS"
46255,"REBECCA M. BLANK"
46789,"CHARLES GIBSON"
37333,"CHRISTOPHER COLE"
46790,"CRYSTAL NIX-HINES"
46791,"DAVID G. OFFENSEND"
46792,"DENNIS J. BROWNLEE"
8989,"DENNIS J. KELLER"
46793,"ELLEN D. HARVEY"
46794,"FRANKLIN H. MOSS"
46795,"GEORGE F. WILL"
1203,"HEIDI MILLER"
46796,"JOHN A. O'BRIEN"
46797,"JAMES WILLIAMSON"
46798,"JANET L. HOLMGREN"
46799,"JOHN D. DIEKMAN"
13693,"JON STEVENS CORZINE"
46800,"JULIA HALLER GOTTSCH"
46801,"KAREN MAGEE"
46802,"KATHERINE BRITTAIN BRADLEY"
46803,"KAVITA N. RAMADAS"
46804,"LOUISE S. SAMS"
46805,"MARK SIEGLER"
4615,"MICHAEL E. PORTER"
38649,"NANCY B. PERETSMAN"
3398,"PETER B. LEWIS"
2476,"PETER C. WENDELL"
46806,"RANDALL L. KENNEDY"
46807,"ROBERT K. DURKEE"
37332,"ROBERT S. MURLEY"
46808,"SHELBY M C DAVIS"
46809,"STEPHEN A. OXMAN"
46810,"THOMAS A. BARRON"
46811,"WILLIAM H. WALTON"
46812,"WILLIAM K. FUNG"
47095,"DANIEL BERGER"
47214,"CONSTANTINE SIDAMON-ERISTOFF"
47217,"ANDREW SIDAMON-ERISTOFF"
47738,"LISA HEINZERLING"
48121,"ILYANA KUZIEMKO"
33578,"GEORGE E. RUPP"
49097,"VICTORIA B. BJORKLUND"
49843,"DAN MOREHEAD"
50062,"JESSE D. JOHNSON"
32940,"DEFOREST B. SOARIES"
50844,"HAROLD W. MCGRAW"
50849,"BRUCE REED"
52030,"MICHAEL GREENSTONE"
36920,"ELENA KAGAN"
43762,"CHARLES BLAHOUS"
30289,"DAVID YASSKY"
57629,"IMANI PERRY"
58278,"ALI REZA"
58422,"CARL H. LOEWENSON"
67970,"JEFFREY KLING"
1188,"CHARLES K. GIFFORD"
50277,"NEIL L. RUDENSTINE"
1235,"RICHARD C. HOLBROOKE"
35905,"JOHN DYSON"
51457,"BIJAN MOSSAVAR-RAHMANI"
72754,"DOUGLAS SCHLOSS"
72783,"CHARLES HOUGH PARKHURST"
60658,"N J J. NICHOLAS"
76198,"LYMAN B. KIRKPATRICK"
78661,"CLARENCE J. GAMBLE"
3355,"FRANK J. BIONDI"
47092,"ALEX MAS"
1138,"WILLIAM CLAY FORD"
81457,"HAMID BIGLARI"
1635,"WILLIAM L. DAVIS"
1747,"BRADFORD L. SMITH"
1856,"LAWRENCE S. LEWIN"
1879,"BETH A. WILKINSON"
4670,"ALFRED R. GLANCY"
5300,"CHARLEST T. MAXWELL"
6074,"ANDREW THOMAS MOLSON"
6075,"ERIC HERBERT MOLSON"
6076,"GARY S. MATTHEWS"
6147,"HOWARD E. COX"
6737,"JEAN M. HALLORAN"
7119,"SCOTT H. WILLIAMSON"
7299,"DAVID H. KELSEY"
8075,"STUART M. ESSIG"
9782,"ANN KIRSCHNER"
81822,"CATE EDWARDS"
69465,"MARIO J. PALUMBO"
70005,"E BURKE ROSS"
71003,"MARK WILF"
72064,"JEFFREY WOOLBERT"
72777,"HILARY BEDFORD PARKHURST"
73420,"ROYCE N. FLIPPIN"
73795,"ALLEN WELSH DULLES"
83792,"CHRISTOPHER A. KOJM"
75808,"WILLIAM EGAN COLBY"
75910,"DAVID B. WEINBERGER"
78714,"WILLIAM RUSHER"
79829,"CHARLES A. SHORTER"
79895,"STEPHEN FRANK AUTH"
80720,"PETER HOOD BALLANTINE FRELINGHUYSEN"
11900,"STEPHEN S. GREENE"
13439,"JIM MARSHALL"
13569,"JOHN SARBANES"
13736,"PAUL SPYROS SARBANES"
13986,"WILLIAM WARREN BRADLEY"
14043,"CLAIBORNE DE BORDA PELL"
14239,"MELDON EDISES LEVINE"
72667,"JAMES MCCLURE CLARKE"
14342,"PETER P. SMITH"
14376,"STEWART BRETT MCKINNEY"
14447,"MICHAEL LATHROP STRANG"
14453,"EDWIN VAN WYCK ZSCHAU"
14479,"CLARENCE DICKINSON LONG"
14511,"CLEVELAND KEITH BENEDICT"
15848,"JOHN KELLIHER"
16144,"MARK DISLER"
18213,"TIM LOVAIN"
20539,"PETER E. SELEY"
20700,"KEVIN M. ROPER"
82089,"ANDREW Y. YAN"
37936,"RANDALL A. HACK"
82479,"KEVIN T. CALLAGHAN"
82510,"H JOHN LIVINGSTON"
50878,"ANTHONY W. MARX"
1414,"MARGARET C. WHITMAN"
84761,"MARCO AURELIO TABLADA"
85366,"JOHN R. TAYLOR"
86113,"YAN HUO"
86408,"TALBOTT LEA SIMONDS"
40271,"MICHAEL EVANS"
59611,"JAMES ANTHONY FORESE"
1200,"JAY MANDELBAUM"
59601,"MICHAEL E. ONEILL"
1376,"ROBERT W. SCULLY"
1367,"O GRIFFITH SEXTON"
1349,"JOHN S. WEINBERG"
91589,"NAN HAYWORTH"
45074,"TERRYCINA ANDREA SEWELL"
91658,"WICK SOLLERS"
222275,"F PHILIP HANDY"
21128,"ANDRE HOLLIS"
23796,"MARTIN D. FRANKS"
27480,"WILLIAM P. BENNETT"
33533,"FRANK CHARLES CARLUCCI"
86051,"ALEXANDER M. FARMAN-FARMAIAN"
35944,"MICHAEL E. NOVOGRATZ"
98372,"ELIZABETH NAJEEB HALABY"
98676,"MELCHOR GASTON FERRER"
1352,"JAMES A. JOHNSON"
99347,"GEORGE BLATZ RATHMANN"
79919,"LEON J. WEIL"
49917,"STEPHEN W. PACALA"
8793,"THOMAS J. EDELMAN"
86190,"JOHN VON NEUMANN"
106212,"MARIA CHUDNOVSKY"
106469,"JOHN DABIRI"
106682,"CARTER CLEVELAND"
69142,"CHARLES WOODRUFF YOST"
107473,"ARTHUR T. WINFREE"
109132,"RICHARD WILLIAM KAZMAIER"
41381,"PETER MILLER DAWKINS"
109847,"MARTIN SHUBIK"
109860,"CHARLES H. REES"
110368,"JOHN W. MACINTOSH"
106609,"SUSAN MANGO"
111269,"DANIEL ONEGLIA"
111278,"GEOFF ADAMSON"
111289,"MANUEL DEL VALLE"
111528,"JOHN AIKMAN STEWART"
84191,"GEOFF Y. YANG"
116801,"JAMES A. HANNON"
104346,"CARTER S. ROBERTS"
82561,"CHRISTOPHER NIXON COX"
104563,"STEVE SULLIVAN"
89925,"JASON M. FISH"
38548,"PETER M. FLANIGAN"
34580,"PETER SWIRE"
131680,"FRANCIS SHELDON HACKNEY"
48188,"JULIAN L. MCPHILLIPS"
71495,"ROBERT GARRETT"
139492,"JEROME H. POWELL"
139656,"MOSES TAYLOR PYNE"
102627,"RICKY GILL"
50295,"PETER B. KELLNER"
126726,"HUNTER R. RAWLINGS"
143915,"RICARDO A. MESTRES"
70819,"JAMES D. ZIRIN"
144272,"MELINDA MORBECK LEWISON"
144967,"OTIS G. PIKE"
117487,"PAUL J. FISHMAN"
146737,"DONALD CAMPBELL PLATTEN"
146741,"HOMER J. PLATTEN"
146745,"JOHN H. PLATTEN"
146746,"PETER PLATTEN"
78019,"MARK JOHNSON"
147338,"WILLIAM M. SPENCER"
147353,"WILLIAM M. SPENCER"
147341,"ALEXANDER DONNER"
135450,"SHAIFALI PURI"
118931,"GAVIN ANDRESEN"
34891,"WILLIAM D. RUCKELSHAUS"
84263,"JOHN FORSYTH"
98364,"STACY LLOYD"
82825,"MURRAY L. WEIDENBAUM"
150039,"JOHN WINSLOW BISSELL"
59000,"EUGENE M. ISENBERG"
150816,"HARLAN B. CLEVELAND"
152188,"HAROLD W. DODDS"
106833,"TERENCE TAO"
152371,"DAVID AIKEN REED"
51004,"GARY S. BECKER"
151593,"JAMES HENDERSON DUFF"
153415,"HICHAM BENABDALLAH"
153761,"JEFFREY I. HERBST"
6280,"W. LANCE CONN"
69137,"W MICHAEL BLUMENTHAL"
61099,"THOMAS F. FRIST"
5797,"GABRIELLE E. GREENE"
156432,"ALISSA HSU LYNCH"
157766,"ANDREW RIGHT"
158257,"STEVE PAPA"
159592,"JOHN ANDREWS HARRIS"
159617,"MARTIN RICHARD HOFFMANN"
159618,"DONALD M. HALSTED"
159619,"JOHN W A BUYERS"
159621,"PHILIP HAYNES SCHAFF"
159622,"WILLIAM J. YOUNG"
159623,"WILLIAM STATES LEE"
159624,"JAY R. REESE"
97638,"BOWIE KENT KUHN"
159625,"DAVID M. SISLER"
160070,"STANDISH O'GRADY"
71748,"DAVID C. OXMAN"
70789,"W LOEBER LANDAU"
163783,"MARIA IMELDA MARCOS"
62572,"SANJAY SWANI"
66353,"MILES R. GILBURNE"
89918,"LAWRENCE J. STUPSKI"
165852,"GEORGE F. GALLAND"
165916,"RICHARD B. WILDER"
107278,"FRANK WILCZEK"
109071,"REBECCA GOLDSTEIN"
166596,"JOHN MCWILLIAMS"
153865,"HARRISON I. STEANS"
167046,"JOHN DAVID RISHER"
168581,"ROBERT H. GERTNER"
168583,"LINDA E. GINZEL"
171782,"KIP THORNE"
173127,"OSCAR S. STRAUS"
175784,"HOMER J. LIVINGSTON"
67884,"EMMETT D. CARSON"
176707,"THOMAS S. GILBERT"
154419,"JAMES MCNAUGHTON HESTER"
176908,"CAMPBELL GERRISH"
177315,"CHARLES T. BRUMBACK"
68685,"TREVOR DOW TRAINA"
177808,"FREDDY CONSTANT"
178395,"RACHEL CRANE"
179271,"WILLIAM H. DANFORTH"
179278,"SANFORD N. MCDONNELL"
179281,"GEORGE DAVID FORNEY"
182490,"JOSEPH M. FARLEY"
83220,"WILLIAM HURD SCHEIDE"
183916,"JOHN HINSDALE SCHEIDE"
186199,"GORDON WU"
188091,"DANNY DAVID"
108811,"ELIZABETH DILLER"
108818,"LESLIE V. KURKE"
108820,"JUAN MARTIN MALDACENA"
108828,"EVA SILVERSTEIN"
108832,"JEFFREY R. WEEKS"
108721,"HIDEO MABUCHI"
73475,"DANIEL SCHRAG"
108736,"HORNG-TZER YAU"
46564,"DANIELLE S. ALLEN"
191831,"S FRED SINGER"
193100,"THOMAS FERGUSON"
193098,"DANIEL L. GOROFF"
193364,"BRADAIGH WAGNER"
83303,"ROBERT P. GEORGE"
192932,"JOHN W. TUKEY"
193467,"HONORE MARTYN OWEN"
135147,"THOMAS ARMSTRONG QUINTRELL"
120088,"MARY LOUISE KRAKAUER"
193983,"RICHARD STENGEL"
194010,"ED GREGORY"
163704,"STEANS HEATHER"
194711,"PATRICK CHOVANEC"
194868,"WILLIAM T. QUICKSILVER"
171327,"PAUL N. COURANT"
106819,"LISA CURRAN"
88050,"JOHN DANNER"
117973,"OLGA M. DAVIDSON"
51022,"AVINASH K. DIXIT"
154271,"BRUCE T. DRAINE"
84053,"SIDNEY D. DRELL"
198252,"PAUL WOODRUFF"
198454,"SANKEY V. WILLIAMS"
198457,"ELIZABETH WILLIAMS MOORE"
199755,"JONATHAN TAPLIN"
144801,"DIANA STRASSMANN"
193125,"LYNN A. STOUT"
72151,"CHRISTOPHER SIMS"
100702,"JAMES SHINN"
46554,"HAROLD T. SHAPIRO"
5831,"BENJAMIN H. GRISWOLD"
201338,"BENJAMIN H. GRISWOLD"
107279,"EDWARD WITTEN"
41128,"CHARLES J. WHEELAN"
68262,"FRANK N. VON HIPPEL"
199207,"ALBERT VITTER"
199336,"CUMRUN VAFA"
154446,"RICHARD H. ULLMAN"
88533,"EDWARD TUFTE"
107260,"JOSEPH HOOTON TAYLOR"
199858,"LAWRENCE R. SULAK"
200428,"DAVID J. SMILEY"
33591,"ANNE-MARIE SLAUGHTER"
200769,"KENNETH SHEPARD"
200954,"ROBERT L. SCOTT"
202048,"EMILY ROSE"
109098,"JOEL E. ROGERS"
88680,"STEVEN CLARK ROCKEFELLER"
206578,"WILLIAM J. QUIRK"
207123,"RICHARD N. PIERSON"
196290,"ROBIN DUNNING DRIPPS"
33569,"JOSEPH S. NYE"
208419,"ANTHONY A. NEWCOMB"
69387,"TONI MORRISON"
209234,"SANDRA O. MOLLENAUER"
209652,"HENRY P. MCKEAN"
210013,"BRIAN FLANNERY"
148483,"NICOLE B. AGUS"
149325,"MARGARET P. JOY"
210910,"JONATHAN L. ALPERIN"
211007,"MARINA RUSTOW"
211187,"ANDREW APPEL"
211277,"JAMES R. ARNOLD"
70658,"HILARY BALLON BALLON"
211973,"CECILY BASKIR"
212198,"PAUL BENACERRAF"
212408,"KAREN BAROODY"
84128,"BARBARA B. BLUMENTHAL"
212988,"LAWRENCE BLUM"
214066,"TERRELL WARD BYNUM"
214675,"DEBBIE CHIWEZER"
36827,"JOHN Y. CAMPBELL"
214986,"ROBERTO CAR"
215613,"GARY KORNBLITH"
217866,"KENNETH L. KLOTHEN"
9435,"WAYNE M. ROGERS"
220634,"JOHN T. JOST"
45419,"ERIC S. LANDER"
222099,"EDWIN MEREDITH SYKES"
222211,"JULIAN ZELIZER"
100961,"DAVID K E BRUCE"
225320,"JOHN NICHOL IRWIN"
146830,"JAMES HURLOCK"
226915,"BRUCE R. MILLMAN"
96826,"MICHAEL D. MCCURRY"
228395,"MYRON P. GUTMANN"
228702,"AUGUST WOLF"
176703,"BLAIR PILLSBURY ENDERS"
46689,"NANCY A. NASHER"
81769,"DAVID HAEMISEGGER"
231615,"RUFUS G. KING"
224420,"ANDREW CASPERSEN"
37937,"PETER L. BRIGER"
230651,"JAMES T. MILLS"
34456,"ANNE BRIGHT HOLTON"
100705,"AARON FRIEDBERG"
83424,"WILLIAM G. BOWEN"
240690,"GEORGE NEBOLSINE"
226685,"ERIC L. YOLLICK"
243325,"HERBERT CLAIBORNE PELL"
4607,"BEN A. GUILL"
245670,"WILLIAM KISTLER COORS"
102478,"ROBERT J. HUGIN"
246515,"STEVEN L. FASMAN"
248322,"WILLIAM ANDREW KRUSEN"
154759,"ALEXANDER D. STUART"
252468,"BRUCE HENDERSON"
131088,"H LEE HOBSON"
253595,"DANIEL L R MILLER"
253969,"JOHN KENEFICK"
156956,"WILLIAM HERBERT HUDNUT"
5303,"AUBREY K. MCCLENDON"
6791,"WILLIAM WRIGLEY"
15185,"JAY ROBERT PRITZKER"
15210,"WILLIAM GROSS"
33278,"JOSEPH E. ALDY"
33345,"ROBERT K. STEEL"
33628,"PETER DOUGLAS FEAVER"
34015,"GEORGE DEKLE BUSBEE"
5155,"JOEL LAWRENCE FLEISHMAN"
36805,"WILLIAM G. GALE"
2193,"ERIC K. SHINSEKI"
38144,"ANDREW K. GOLDEN"
2499,"TIMOTHY D. COOK"
38941,"ELIZABETH PIKA SHARP"
40372,"CALLINICOS SEAN"
33182,"DANIEL K. TARULLO"
2167,"JOHN T. CHAMBERS"
1375,"JOHN J. MACK"
41582,"G FELDA HARDYMON"
39451,"FREDERICK ISASI"
13513,"RONALD ERNEST PAUL"
42031,"HARRY WELLER"
43454,"WILLAM M. COUGHRAN"
11725,"DOUGLAS M. LAWSON"
45878,"KAREN FEAVER"
45818,"ALAN D. SCHWARTZ"
46671,"ANN PELHAM"
46672,"ANNE T. BASS"
46673,"BENJAMIN S. ABRAM"
46677,"BRUCE A. KARSH"
46678,"CHARLES M. SMITH"
46679,"CLARENCE G. NEWSOME"
46680,"DANIEL TERRY BLUE"
33259,"DAVID RICHMOND GERGEN"
46681,"ELIZABETH KISS"
46682,"FRANK E. EMORY"
1067,"G RICHARD WAGONER"
46683,"J LAWRENCE MCCLESKEY"
38842,"JACK O. BOVENDER"
1954,"JANET HILL"
46685,"KENNETH W. HUBBARD"
46686,"KIMBERLY J. JENKINS"
44916,"MARGUERITE W. KONDRACKE"
46687,"MARTHA L. MONSERRATE"
46688,"MICHAEL MARSICANO"
46690,"PAUL FARMER"
35053,"PAULA H. CROWN"
46691,"PAULA P. BURGER"
46692,"PETER J. KAHN"
46693,"RALPH EADS"
37541,"RICHARD H. BRODHEAD"
46694,"RICHARD V. RIDDELL"
46695,"ROBIN A. FERRACONE"
46696,"RYAN TODD"
5564,"SUSAN M. STALNECKER"
46697,"THOMAS M. GORRIE"
46698,"XING ZONG"
3263,"PAUL S. AMOS"
13928,"ROBERT ELLSWORTH WISE"
49852,"SARAH ROBERTSON"
37774,"SETH GARDNER"
45361,"JEFFERY ZIENTS"
34617,"DAVID SPEARS ADDINGTON"
52496,"EDMUND T. PRATT"
18600,"JEFFREY PECK"
16087,"DAVID M. LANDERS"
58287,"JOHN A. SHIMP"
75568,"DREW ROSENHAUS"
38174,"ART POPE"
75979,"BEN QUAYLE"
82484,"LAWRENCE S. HAMELSKY"
82481,"JOSHUA A. LUTZKER"
82488,"D RANDOLPH PEELER"
14107,"PAUL B. HENRY"
14117,"ROBERT CHARLES KRUEGER"
69974,"RICHARD S. JOHNSON"
80188,"IRWIN GOLD"
80628,"ALAN D. CONDREN"
1636,"PHILIP LADER"
3500,"JOHN A. KOSKINEN"
3558,"RICHARD N. BAER"
4749,"BIGGS C. PORTER"
5137,"PETER M. NICHOLAS"
27842,"MICHAEL LAZARUS"
36866,"CAROLYN LEWIS GALLAGHER"
48435,"THERESE M. JORNLIN"
19014,"ANN S. COSTELLO"
19327,"NOELLE LUNDBERG"
19405,"ED TOBIN"
20774,"ROCCO FEMIA"
23085,"J CURTIS MOFFATT"
23726,"RICHARD F. RILEY"
29618,"EMBER REICHGOTT JUNGE"
38146,"ERIC DINALLO"
45363,"DANIEL WERFEL"
83340,"KARA CHESEBY"
13534,"NICK JOE RAHALL"
13784,"DENISE L. MAJETTE"
14308,"JAMES ANDREW COURTER"
85101,"STAN NELSON LUNDINE"
14520,"CLARENCE J. BROWN"
15649,"JAMES P. TUITE"
15806,"ALLISON KASSIR"
17832,"DAVID F. TAYLOR"
38185,"JAMES E. STEPHENSON"
43885,"KENNETH M. SOCHA"
49160,"JAY R. HONE"
83545,"JEREMY LEVINE"
85250,"GLENN HACKBERTH"
85237,"BETH KOJIMA"
1362,"ROY J. BOSTOCK"
1371,"GARY G. LYNCH"
91753,"TED WANG"
92606,"MICHAEL ISRAEL"
95811,"TOR PETERSON"
5311,"HENRY J. HOOD"
16989,"BONNIE HOGUE DUFFY"
91513,"EDWARD E. KAUFMAN"
91561,"MO BROOKS"
92695,"WALLACE MALLEY"
95099,"JOHN COCKE"
95117,"ROBERT R. EVERETT"
102231,"ALEX A. ROGERS"
106414,"CHINI KRISHNAN"
106803,"CLAIRE KREMEN"
106835,"LUIS VON AHN"
109014,"MATHEW MARTOMA"
5650,"GARY L. WILSON"
6149,"JAMES E. KEMLER"
6269,"NEIL SMIT"
7850,"MELINDA FRENCH GATES"
9078,"RICHARD G. AVERITT"
11436,"BRADLEY J. DODSON"
13155,"SHELLEY MOORE CAPITO"
13331,"ROBERT HAYES"
13352,"ROBERT DURDEN INGLIS"
13421,"DANIEL LIPINSKI"
14273,"TERRY SANFORD"
11269,"PAUL E. ROWSEY"
98008,"KATHLEEN DELASKI"
108412,"GUY DAVENPORT"
112488,"RON EPSTEIN"
113116,"KENNETH DELASKI"
114142,"JACK CONWAY"
42670,"JOHN ANTHONY CANNING"
118444,"ERIKA F. LIETZAN"
38928,"ARTURO VALENZUELA"
96445,"TOMMY SOWERS"
118606,"SUSAN HERBST"
118739,"NICHOLAS A. GRAVANTE"
46388,"LARRY E. KLAYMAN"
127482,"CHARLIE HAMILTON"
130326,"ROBIN WRIGHT"
131031,"ROBERT H. SCALES"
139119,"BRADLEY BYRNE"
83886,"SUZANNE RICH FOLSOM"
143887,"LISA K. SIMMONS"
61096,"DEBORAH L. JAMES"
144040,"GILMARY MICHAEL HOSTAGE"
145402,"THOMAS KARL HOOPS"
60945,"JEFFREY LUND GENDELL"
44645,"CARRIN F. PATMAN"
131219,"PETER A. KRAUS"
131477,"ERIC LINDSEY"
132451,"LEE JACKSON"
133530,"WILLIAM COWAN"
135493,"JOSEPH LEWIS"
136767,"EMERSON GARDNER"
139817,"PERRY INHOFE"
141516,"CHRISTOPHER C. RAGONA"
151192,"CHARLES S. RHYNE"
153085,"BARRETT H. REASONER"
18152,"JAMES CAPRETTA"
19536,"JOHN CRUMBLISS"
23276,"MICHAEL A. STEPHENS"
27425,"STUART SHORENSTEIN"
113274,"ERIC GREITENS"
113331,"TIMOTHY O'SHEA"
115731,"BRAD REGENS"
118489,"SCOTT PETERS"
127488,"MICHAEL ISMAN"
127745,"RANDY ELF"
127828,"THOMAS H. LISTER"
128115,"NEIL EGGLESTON"
129362,"ALISON TAYLOR"
129519,"JONATHAN J. WROBLEWSKI"
129888,"SUKRIT AGRAWAL"
130434,"JOSEPH K. HASSON"
131054,"RAYMOND NASHER"
154250,"BENJAMIN NICHOLAS CITTADINO"
51646,"JOHN HILLEN"
156485,"FRED EHRSAM"
157758,"ELIZA HOWARD"
157760,"JENNA MACK"
158211,"DAVID BEISEL"
62922,"ELLEN C. WOLF"
73663,"JOANNA REES"
73839,"CHARLES K. BOBRINSKOY"
155993,"CAMILLE SAMUELS"
156898,"LEE EDWARDS"
157214,"STEVEN SCHRAGE"
159461,"WILLIAM T. GRAHAM"
161451,"MIKE THOMAS"
162303,"CRAIG GENTRY"
163079,"SHOSHANA BUCHHOLZ-MILLER"
163663,"ROBERT ISEN"
164100,"ALEXANDER C. HERZICK"
164102,"ROBERT G. SHEPLER"
164106,"J MATTHEW MACKOWSKI"
130083,"CARMICHAEL ROBERTS"
156414,"CHRISTOPER GERGEN"
162315,"KHALED MATTAWA"
162384,"LYNN BROADDUS"
167552,"LAURA VAN PEENAN"
124182,"J MICHAEL PEARSON"
174576,"ANDREW L. QUIGLEY"
178514,"PATRICK OPPMANN"
178433,"DAVID MCKENZIE"
182871,"DAVID A. HARDY"
182521,"TED C. KENNEDY"
119576,"AMY E. HOOD"
154624,"LEWIS MACADORY BRANSCOMB"
174566,"KENNETH T. BERLINER"
194866,"DOUGLAS BOGGS"
156800,"EVELYN F. MURPHY"
107636,"GEORGE M. WOODWELL"
154304,"CATHY ZOI"
164833,"ZEPHYR TEACHOUT"
107500,"SHAVAR JEFFRIES"
199172,"OLAF T. VON RAMM"
201500,"JAMES A. SCHIFF"
201505,"STEPHEN M. SCHEWEL"
205512,"JEFFREY KRASNOFF"
209205,"JULIE MOONEY"
166735,"MARCIA A. ANGLE"
211408,"JASON ROBINS"
94998,"FREDERICK P. BROOKS"
194450,"WILLIAM CHAFE"
216527,"LISA YUN LEE"
216743,"NANCY WITTENBERG"
108436,"MIMI A R KOEHL"
72613,"JAMES BUCHANAN DUKE"
218033,"J ALEXANDER MCMAHON"
104419,"DISQUE DEANE"
222985,"KEVIN LYMAN"
227917,"CHARLES FROEB"
64494,"JOHN KRISTIN SIRCHIO"
228496,"COLLEEN ELIZABETH DAILY"
230233,"STEVEN CHABINSKY"
233308,"LISA BORDERS"
233309,"ALLYSON KAY DUNCAN"
233310,"XIQING GAO"
233311,"EDWARD GILHULY"
2257,"GERALD L. HASSELL"
3885,"WILLIAM A. HAWKINS"
7070,"BETSY D. HOLDEN"
233312,"NEIL KONDAMURI"
233313,"PATRICIA MORTON"
10970,"STEPHEN G. PAGLIUCA"
233314,"ROBERT R. PENN"
233315,"STEVEN M. SCOTT"
233316,"BENJAMIN SHELLHORN"
174618,"ADAM SILVER"
233317,"LAURENE SPERLING"
233318,"ASHLEY CROWDER STANLEY"
5979,"JEFFREY WILLIAMS UBBEN"
233319,"HOPE MORGAN WARD"
233320,"N SHEPARD MOYLE"
228346,"DEBORAH GROSS"
243133,"SAMUEL JACOBS SKINNER"
28215,"SUSAN E. RICE"
33222,"JEFFREY A. BADER"
60272,"STEPHEN J. HADLEY"
33511,"MEGHAN L. O'SULLIVAN"
33624,"HANS BINNENDIJK"
33473,"GEORGE JOHN TENET"
33625,"GAYLE SMITH"
33571,"JAMI A. MISCIK"
35332,"ANNE LUZZATTO"
35341,"ANTONY BLINKEN"
23045,"MARA RUDMAN"
33620,"ROBERT RAND BEERS"
33609,"DENNIS C. BLAIR"
33227,"STEPHEN FLYNN"
33236,"ELLEN LAIPSON"
18001,"FARYAR SHIRZAD"
2425,"NEAL STEVEN WOLIN"
20992,"RICHARD BARTH"
38919,"HUGO LLORENS"
33244,"DANIEL RESTREPO"
38921,"THOMAS SHANNON"
39300,"REUBEN JEFFERY"
5633,"JAMES A. THOMSON"
22302,"SUE CRONIN"
34585,"SAMANTHA POWER"
44086,"EDWARD WIDMER"
33238,"DENIS MCDONOUGH"
68050,"NICOLE LOUISE ELKON"
68064,"KURT M. CAMPBELL"
72569,"ROBERT E. KIERNAN"
33229,"PHILIP GORDON"
75038,"OTTO JAUN REICH"
37798,"ROBERT JAMES WOOLSEY"
22795,"CATHERINE P. BENNETT"
78839,"VIRON P. VAKY"
4963,"BRENT SCOWCROFT"
85430,"ZALMAY KHALIZAD"
35008,"ZBIGNIEW KAZIMIERZ BRZEZINSKI"
85752,"STEVEN R. GRUMMON"
